"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1763112643257323791","Thu Feb 29 08:03:05 +0000 2024","0","Polri melalui jajaran Polres Tana Toraja telah melakukan evakuasi cepat terhadap korban yang terdampak banjir di wilayah Kecamatan Makale Kabupaten Tana Toraja Sulawesi Selatan. Banjir yang diakibatkan oleh curah hujan yang tinggi #TotalitasMelindungiIndonesia https://t.co/46VbqhRZpP","1763112643257323791","https://pbs.twimg.com/ext_tw_video_thumb/1763112467704799232/pu/img/S1mZZudy_PkMYazs.jpg","","in","Halmahera Utara, Tobelo.","0","0","0","https://x.com/polreshalut_/status/1763112643257323791","976793033197760513","polreshalut_"
"1763112530237636858","Thu Feb 29 08:02:38 +0000 2024","0","TNI-Polri Hadir Untuk Kemanusiaan ⁠Berperan Untuk Negeri Potret kesigapan personel TNI-Polri dalam membantu mengevakuasi korban tanah longsor di Kabupaten Luwu Sulawesi Selatan. Selain proses evakuasi personel gabungan juga turut membersihkan sisa timbunan tanah yang https://t.co/1w1dItFt5W","1763112530237636858","https://pbs.twimg.com/media/GHfVGThbUAA6fPj.jpg","","in","","0","0","0","https://x.com/HumasPolsekMS/status/1763112530237636858","1683737175094104064","HumasPolsekMS"
"1763112106197750157","Thu Feb 29 08:00:57 +0000 2024","0","TNI-Polri Hadir Untuk Kemanusiaan ⁠Berperan Untuk Negeri Potret kesigapan personel TNI-Polri dalam membantu mengevakuasi korban tanah longsor di Kabupaten Luwu Sulawesi Selatan. Selain proses evakuasi personel gabungan juga turut membersihkan sisa timbunan tanah yang menutupi https://t.co/NTNyu3o4nk","1763112106197750157","https://pbs.twimg.com/media/GHfVHCtbQAAaUJ_.jpg","","in","","0","0","0","https://x.com/BeritaHumasBpn/status/1763112106197750157","1746926255809908737","BeritaHumasBpn"
"1763094418050240662","Thu Feb 29 08:00:56 +0000 2024","0","@Onyekcuuu ya allah sedih banget baca berita ini semoga para ibu hamil selamat semua. Terima kasih polri yang sudah bantu evakuasi #TotalitasMelindungiIndonesia","1763112099209965910","","Onyekcuuu","in","Kayangan, Indonesia","0","0","0","https://x.com/angetgoreng_/status/1763112099209965910","1422626132172496898","angetgoreng_"
"1763112059024355382","Thu Feb 29 08:00:46 +0000 2024","0","TNI-Polri Hadir Untuk Kemanusiaan ⁠Berperan Untuk Negeri Potret kesigapan personel TNI-Polri dalam membantu mengevakuasi korban tanah longsor di Kabupaten Luwu Sulawesi Selatan. Selain proses evakuasi personel gabungan juga turut membersihkan sisa timbunan tanah yang menutupi https://t.co/YAa0UR2CuE","1763112059024355382","https://pbs.twimg.com/media/GHfVEXTbMAAKie2.jpg","","in","Balikpapan","0","0","0","https://x.com/Humas439/status/1763112059024355382","1641314007503228928","Humas439"
"1763111943186100451","Thu Feb 29 08:00:18 +0000 2024","0","Bencana alam tanah longsor melanda wilayah Kabupaten Luwu Sulawesi Selatan. Tim SAR gabungan TNI-Polri BPBD dan instansi terkait ⁠Berperan Untuk Negeri dengan bergotong royong melakukan pencarian dan evakuasi para korban yang masih dinyatakan tertimbun tanah. https://t.co/p3Q6ftfG7G","1763111943186100451","https://pbs.twimg.com/ext_tw_video_thumb/1763111467556220928/pu/img/Xk7ihwT5JQcvHXFE.jpg","","in","Bukateja, Indonesia","0","0","0","https://x.com/PolsekBukateja/status/1763111943186100451","1448300142482759683","PolsekBukateja"
"1763111922948612344","Thu Feb 29 08:00:14 +0000 2024","0","Polri melalui jajaran Polres Tana Toraja telah melakukan evakuasi cepat terhadap korban yang terdampak banjir di wilayah Kecamatan Makale Kabupaten Tana Toraja Sulawesi Selatan. https://t.co/DUe8R7yhR4","1763111922948612344","https://pbs.twimg.com/ext_tw_video_thumb/1763111752332709888/pu/img/dAfl5XQy8u8ZqDDD.jpg","","in","","0","0","0","https://x.com/polresdompuntb/status/1763111922948612344","1650404660430393344","polresdompuntb"
"1763111855525175389","Thu Feb 29 07:59:58 +0000 2024","4","Polri melalui jajaran Polres Tana Toraja telah melakukan evakuasi cepat terhadap korban yang terdampak banjir di wilayah Kecamatan Makale Kabupaten Tana Toraja Sulawesi Selatan. Banjir yang diakibatkan oleh curah hujan yang tinggi terutama di daerah yang berdekatan dengan https://t.co/CXenYJ51EZ","1763111855525175389","https://pbs.twimg.com/ext_tw_video_thumb/1763109871912886273/pu/img/0CUbpQS-Z5Rq3xEh.jpg","","in","Riau, Indonesia","0","0","1","https://x.com/HumasPoldaRiau/status/1763111855525175389","1247672666","HumasPoldaRiau"
"1763111717746393347","Thu Feb 29 07:59:25 +0000 2024","0","Bencana alam tanah longsor melanda wilayah Kabupaten Luwu Sulawesi Selatan. Gabungan TNI-Polri BPBD dan instansi terkait ⁠Berperan Untuk Negeri dengan bergotong royong melakukan pencarian dan evakuasi para korban. #TotalitasMelindungiIndonesia https://t.co/UQKJYB6k0u","1763111717746393347","https://pbs.twimg.com/ext_tw_video_thumb/1763110917372514304/pu/img/mG2C1TzlL7gbaAO5.jpg","","in","Papua, Indonesia","0","1","0","https://x.com/HmsPoldaPapua/status/1763111717746393347","808547021821005825","HmsPoldaPapua"
"1763111433167155297","Thu Feb 29 07:58:17 +0000 2024","0","TNI-Polri Hadir Untuk Kemanusiaan ⁠Berperan Untuk Negeri Potret kesigapan personel TNI-Polri dalam membantu mengevakuasi korban tanah longsor di Kabupaten Luwu Sulawesi Selatan. Selain proses evakuasi personel gabungan juga turut membersihkan sisa timbunan tanah https://t.co/ohWqYBb69W","1763111433167155297","https://pbs.twimg.com/media/GHfUgRHaoAACBBU.jpg","","in","","0","0","0","https://x.com/HumaspolresKaur/status/1763111433167155297","1448836705859952641","HumaspolresKaur"
