"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1763110181754569092","Thu Feb 29 21:50:38 +0000 2024","0","@LeanBotang @PapaHeymarcia @rizukyreins @NenkMonica @grace_nat banjir kok 5 taunan kocak","1763320899711975594","","LeanBotang","in","","0","0","0","https://x.com/rammskuy/status/1763320899711975594","1241759688774963201","rammskuy"
"1763320600687456538","Thu Feb 29 21:49:26 +0000 2024","2","Dimana nich temen2 @psi_id kritikan kalian sangat ampuh mencegah atau minimal sangat mengurangi banjir Jakarta. Ditunggu suaranya","1763320600687456538","","","in","","0","0","2","https://x.com/iim_umiamanah/status/1763320600687456538","1702202714468552704","iim_umiamanah"
"1763089032119292040","Thu Feb 29 21:48:32 +0000 2024","0","@NOTASLIMBOY Buat ngalihin banjir Jakarta skg ributin JPO buatan Anies hadeuh... Buzer","1763320373339455752","","NOTASLIMBOY","in","Depok, Jawa Barat","0","0","0","https://x.com/siujangedi/status/1763320373339455752","2328948373","siujangedi"
"1763320019239477264","Thu Feb 29 21:47:08 +0000 2024","0","Jakarta banjir di mana mana kalo pak Jokowi ngga merasa terganggu dengan ini kebangetan sih mesti dipikirin lagi PJ Gubernurnya diterusin atau nggak begini loh jadinya Jakarta Jaman Ahok dan Anies mendingan padahal","1763320019239477264","","","in","","0","0","0","https://x.com/heyinternetgeek/status/1763320019239477264","1575402690145701889","heyinternetgeek"
"1763154949138227237","Thu Feb 29 21:45:22 +0000 2024","0","@Uki23 @psi_id Woiii jakarta banjir tuh kok nggak pada bunyi","1763319577063354531","","Uki23","in","","0","0","0","https://x.com/Detw13/status/1763319577063354531","1344255441623126018","Detw13"
"1763318684448391598","Thu Feb 29 21:44:42 +0000 2024","0","@intaazeo bner tuh bang olympus di 𝐏𝐀𝐒𝐎𝐏𝐀𝐓𝐈𝟒𝐃 bneran banjir scatter dan sering cuan","1763319409983258852","","intaazeo","in","","0","0","0","https://x.com/Kira75393040423/status/1763319409983258852","1640466151732912132","Kira75393040423"
"1763319084681478246","Thu Feb 29 21:44:37 +0000 2024","0","@DifyaF40859 bner tuh bang olympus di 𝐏𝐀𝐒𝐎𝐏𝐀𝐓𝐈𝟒𝐃 bneran banjir scatter dan sering cuan","1763319385660461562","","DebbyF40859","in","","0","0","0","https://x.com/Kira75393040423/status/1763319385660461562","1640466151732912132","Kira75393040423"
"1763159233032552466","Thu Feb 29 21:43:49 +0000 2024","0","@tvOneNews ...heru...heru. udah banjir kok cek pompa air. Sedia pompa (payung) sebelum hujan coy","1763319186561073498","","tvOneNews","in","","0","0","0","https://x.com/afmar_muly91838/status/1763319186561073498","1692665871779717121","afmar_muly91838"
"1763122699600359875","Thu Feb 29 21:43:14 +0000 2024","1","@Purcell909 @hrvione @acipanser Lah justru legislatif ngga perlu juga turun ngurusin banjir (walaupun Aku seneng aja ada anggota dewan yg bener2 peduli sama dapilnya)","1763319038837743643","","Purcell909","in","","0","2","0","https://x.com/ninisniso/status/1763319038837743643","169425461","ninisniso"
"1763318684448391598","Thu Feb 29 21:43:00 +0000 2024","0","@intaazeo Rejeki gua dapet link 𝐏𝐀𝐒𝐎𝐏𝐀𝐓𝐈𝟒𝐃 bagus di 𝐏𝐀𝐒𝐎𝐏𝐀𝐓𝐈𝟒𝐃 lagi banjir scatter","1763318978796294607","","intaazeo","in","","0","0","0","https://x.com/Beata5413476967/status/1763318978796294607","1640465728749936646","Beata5413476967"
"1763033106632835369","Thu Feb 29 21:42:56 +0000 2024","0","@opposite6892 Bukan banjir tapi air tergenang","1763318964216840204","","opposite6892","in","","0","0","0","https://x.com/humamaqif/status/1763318964216840204","1041160949103648769","humamaqif"
"1763314507315875986","Thu Feb 29 21:25:14 +0000 2024","0","Dimana mbak grace sebagai duta banjir Jakarta kok diem aja ?? @psi_id ","1763314507315875986","","","in","","0","0","0","https://x.com/daisyze_/status/1763314507315875986","1656531253187993600","daisyze_"
"1763170327553847736","Thu Feb 29 21:24:17 +0000 2024","0","@MakrupQobul @psi_id @psi_id woi banjir anjir ga sibuk koar koar kh?","1763314271684059642","","Kowi_Taperawati","in","","0","0","0","https://x.com/absurdb0yz/status/1763314271684059642","1651896748414210048","absurdb0yz"
"1763103896820670957","Thu Feb 29 21:23:43 +0000 2024","0","@jansen_jsp Atau memang ada kesengajaan pengkondisian agar banjir terjadi demi memastikan Jakarta sebagai ibu kota memang tidak layak. Kemudian dijadikan alasan lebih baik pindah IKN. Pembentukan PERSEPSI dengan pemerkosaan Fakta.","1763314127639060940","","jansen_jsp","in","","0","0","0","https://x.com/IqbalsahidAbdu1/status/1763314127639060940","1358455502028460033","IqbalsahidAbdu1"
"1763314118520672438","Thu Feb 29 21:23:41 +0000 2024","0","banjir di jakarta kok pada diem ya malah sibuk kritik jpo buatan pak anies. ini gaada yg mau kritik tentang kinerja heru yang ga bisa kerja itu kah? wkwk","1763314118520672438","","","in","","0","0","0","https://x.com/absurdb0yz/status/1763314118520672438","1651896748414210048","absurdb0yz"
